ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.3506666666666666,0.36525905701730466,0.4293775852175792,0.784900284900285,0.40662520543177955,0.4900088612335155,0.9132759226113805,0.9371359185832155,0.48484247383064133,0.16513357408263363,0.7901193129591649,0.485887822756597,0.5023132603482869,2.1942743021891237e-16,idk,john
