ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.5933333333333333,0.43266413866917375,0.5376664624692187,0.7350427350427351,0.4836348901168086,0.5962059869911001,0.5604057326721532,0.7578126969491102,0.5327802974646374,0.05606469197916672,0.6487659883259034,0.48091979823021236,0.5645141795850518,3.9288166573824965e-05,idk,john
