ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.4666666666666666,0.40628545167603847,0.5448783465586309,0.6455840455840456,0.45560455755438695,0.5764617380994354,0.3605611786157326,0.18634902407410278,0.544077298714895,0.2738621223710005,0.0201798365623526,0.6108588039318691,0.4110387243083719,0.054141077480362725,grad-ascent,john
