ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.0,0.25705567685564806,0.46575599462043266,0.0,0.2762544214088428,0.4145036407247759,0.006026570669955501,5.271645198933571e-45,0.1824396906794922,0.004280336203777661,3.4598408898997496e-46,0.5815798741901915,0.0,2.1942743021891237e-16,KL,john
