,Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
0,KL,125,forget10,10,phi,0.0,0.2443162798652213,0.4384798843959925,0.0,0.2726179174470756,0.3890108803469401,0.0085043925101214,8.623851935212803e-50,0.1801844706829505,0.004165393675042,3.4740100447526733e-51,0.5558797375330545,0.0,2.1857531667946302e-20
1,KL,250,forget10,10,phi,0.0,0.2228570762027329,0.2960454438976498,0.0,0.2182661462824627,0.2513039096170885,0.0071314243627958,6.295818311244279e-54,0.1719047858050557,0.004165393675042,2.9505809217069063e-55,0.5119518485965595,0.0,9.889598198063616e-28
2,KL,225,forget10,10,phi,0.0,0.2226091205011559,0.3115835427366137,0.0,0.2192848040217773,0.2471856993597246,0.007068510052755,7.358971156739927e-54,0.1765617266536303,0.004165393675042,5.0231992212809186e-55,0.5143395630079762,0.0,1.1249599984884639e-25
3,KL,75,forget10,10,phi,0.0,0.257055676855648,0.4657559946204326,0.0,0.2762544214088428,0.4145036407247759,0.0060265706699555,5.2716451989335714e-45,0.1824396906794922,0.0042803362037776,3.4598408898997496e-46,0.5815798741901915,0.0,2.1942743021891234e-16
4,KL,150,forget10,10,phi,0.0,0.2149153029196051,0.3458766407133395,0.0,0.2516599539431893,0.3128365420149072,0.0059255605689454,9.090660445471375e-52,0.1835767271738519,0.004165393675042,7.710579646234847e-53,0.5296282603657935,0.0,4.222383660476908e-21
5,KL,175,forget10,10,phi,0.0,0.2187079556802504,0.3226563155906672,0.0,0.235515636607432,0.2563084910644481,0.0059255605689454,5.8923226251245205e-53,0.1706895976236026,0.004165393675042,5.773229572289929e-54,0.5419019992209654,0.0,4.283655759915899e-24
6,KL,50,forget10,10,phi,0.0069999999999999,0.2823555496898434,0.3907532986105883,0.1605413105413105,0.2614685125597635,0.2898988279381115,0.2136258210327617,2.4552137864475544e-05,0.2980363267355022,0.2034894707594897,1.71735448233264e-05,0.6652013565640206,0.0002200481034599,0.000468894859418
7,KL,200,forget10,10,phi,0.0,0.2176858189041769,0.3242578196403713,0.0,0.2232129046001767,0.2539515040370824,0.0064997541173324,1.4657109931504462e-53,0.1779548318103216,0.004165393675042,1.3236056257354708e-54,0.5181742109761552,0.0,6.734929816796876e-27
