ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.38733333333333336,0.369953582111497,0.44077708542992056,0.7685185185185185,0.4147175405825198,0.5112301075266563,0.8440819805128423,0.9022062906158552,0.47034677598726193,0.42301436718791585,0.795825610844324,0.5066662860114308,0.5101672748170473,0.006760732303569208,idk,john
