,Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
0,idk,12,forget05,5,gemma-2b,0.7193333333333334,0.4571982236215035,0.5741300561247914,0.7293447293447294,0.5046166303634032,0.6374026466350413,0.6963807698670457,0.8096292273049072,0.5505776678923093,0.7268912905181645,0.8293688475946717,0.4314533177762555,0.6110708323114044,2.564543314097582e-07
1,idk,60,forget05,5,gemma-2b,0.4833333333333333,0.4163992558831629,0.5191915235646918,0.7735042735042735,0.4479976935435341,0.5479033443523682,0.4432571991900472,0.5964542136839183,0.4852847911996527,0.0593866752510817,0.4414740621145923,0.5580887872729902,0.5073298859055537,0.002660191568016
2,idk,48,forget05,5,gemma-2b,0.5033333333333333,0.4285683508985581,0.533782532416342,0.7649572649572649,0.4593667799514525,0.5635140212042656,0.4178259659147524,0.5721784556929396,0.472786662153868,0.057086141284618,0.4470824098188397,0.5516904115371729,0.508232102994921,0.0017157267619421
