ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.0,0.2784265124316183,0.5114378603865791,0.0,0.21035144537305628,0.48751917916731996,0.0,5.018405791819927e-56,0.4307409348215234,0.0,1.0204970962952042e-57,0.16267348039790921,0.0,1.9219937215692353e-06,grad_ascent,john
