num_epoch,Checkpoint,Method,data_set,Total_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
1.0,10,grad_ascent,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
2.0,12,grad_ascent,forget01,10,phi,0.3873333333333333,0.3739980798528777,0.4540155602818996,0.7414529914529915,0.4115548419057418,0.5014237607880195,0.9213480067903188,0.9312687127930456,0.484390468084005,0.9544952733048004,0.9327600889894516,0.4750028953358932,0.5156237353138797,0.0030181840772283
3.0,14,grad_ascent,forget01,10,phi,0.3973333333333333,0.3721253215338789,0.4511973915473236,0.7286324786324786,0.4107593895514154,0.5018922883077644,0.9221515253463276,0.9302421326354464,0.4851128464354019,0.8817802310009789,0.9078872256906918,0.4758952951320703,0.5160383500572593,0.0030181840772283
4.0,15,grad_ascent,forget01,10,phi,0.4473333333333333,0.367333673336978,0.4463177206720752,0.7585470085470085,0.4081975896577696,0.4971066364573438,0.9130616264923894,0.9228312616478302,0.4846969464195043,0.6836007289574382,0.770776391999915,0.4881746530552382,0.5226458418747915,0.0030181840772283
5.0,16,grad_ascent,forget01,10,phi,0.4473333333333333,0.367333673336978,0.4463177206720752,0.7585470085470085,0.4081975896577696,0.4971066364573438,0.9130616264923894,0.9228312616478302,0.4846969464195043,0.6836007289574382,0.770776391999915,0.4881746530552382,0.5226458418747915,0.0030181840772283
6.0,17,grad_ascent,forget01,10,phi,0.4206666666666667,0.3641214694683635,0.4431961243505787,0.7656695156695156,0.4057150397969738,0.4945799131549449,0.8765434810114764,0.9077024462573976,0.4868529335493074,0.5513304719093669,0.5696984905457005,0.5007235429146863,0.5151943087009834,0.0067607323035692
7.0,18,grad_ascent,forget01,10,phi,0.4106666666666667,0.3645146192462812,0.4434487638669921,0.7613960113960113,0.4061237232890803,0.4969757277872607,0.8739925154775424,0.9074361174487532,0.4865602322144118,0.5521230050353608,0.5684518014502874,0.4995410341870798,0.513617509196919,0.0143015480477064
8.0,20,grad_ascent,forget01,10,phi,0.4206666666666667,0.3649333882930622,0.443349521331445,0.7542735042735043,0.4035465075478719,0.4912802306676943,0.8420145081531633,0.887560126126123,0.4910164727497869,0.4944767808918927,0.4218306471494614,0.5099009923046631,0.51243590788315,0.0143015480477064
9.0,22,grad_ascent,forget01,10,phi,0.3956666666666667,0.3677655260598761,0.4460104470682357,0.7414529914529915,0.3986771458233203,0.4818442378303647,0.7410910367890188,0.7949528850989235,0.499978631347917,0.4440540663869372,0.1867045282541801,0.5441828645659154,0.4992138720955523,0.0541410774803627
10.0,24,grad_ascent,forget01,10,phi,0.3506666666666667,0.3683971208044703,0.4484380453152842,0.7349002849002849,0.3958730692351653,0.4795733043471015,0.6765702759106841,0.7035195017576075,0.5017591945885397,0.4116284803718627,0.1199054333668624,0.5788090817349071,0.4823004016132726,0.2656871402817289
