ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.7093333333333334,0.4573172164015022,0.5728002374044312,0.7293447293447294,0.5053492823521161,0.6357320626946131,0.6927638061697998,0.8094287940598267,0.5508982205559974,0.7300100459024093,0.8297959593908057,0.4612342533906776,0.6097845016041054,0.0012708143485281624,dpo,john
