,Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
0,dpo,718,forget10,5,gemma-2b,0.7343333333333334,0.4563063847143349,0.5727597172016389,0.7293447293447294,0.5044185876586182,0.6376365077377764,0.6956901974067355,0.8096287153736483,0.5508148984743917,0.6872535625934372,0.8157549358347465,0.4444977440323224,0.6118646473771528,7.367328038666561e-05
1,dpo,179,forget10,5,gemma-2b,0.7243333333333334,0.4567759042740053,0.5732609695980017,0.737891737891738,0.5049722238258859,0.6373751951949511,0.692663421783298,0.8094766375656779,0.5503848731287998,0.6893527708096343,0.8158516289904708,0.4446946007794626,0.611634244448698,0.0001065973236184
2,dpo,359,forget10,5,gemma-2b,0.7293333333333334,0.4569579938619313,0.5751327153025239,0.7421652421652423,0.5051335498212137,0.6374759931757927,0.6919042279566245,0.8096184062339769,0.5510125308849646,0.6861085294476809,0.8158872229352255,0.444191757805904,0.6126918560547226,0.0001278660295149
