ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.444,0.3696199332286188,0.44745895210022724,0.7521367521367521,0.41180820918073924,0.50200773200064,0.9201218618970127,0.9104373349674044,0.4586844968926179,0.9126248043273685,0.9072891687949283,0.5014487811398705,0.5199976345756849,3.602472544567432e-09,dpo,john
