ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.14016666666666666,0.3251001073222147,0.3936136871869232,0.47962962962962963,0.4085177678886686,0.5091606330056059,0.5433529015573099,0.621229700145409,0.42423230842090676,0.08668015078031938,3.090303246745191e-10,0.43824489334549144,0.35920875792954865,6.734842895808746e-06,grad_diff,john
