ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.6393333333333333,0.4205021418914231,0.5220814710373515,0.754985754985755,0.46706793861102835,0.577133194791893,0.5041882934835293,0.6071243311003325,0.4649931307650534,0.04060739044743772,0.41607756733412526,0.5761548991575558,0.5345383158459089,0.07737859836497345,idk,john
