ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.5333333333333333,0.41889604702431205,0.5169629807720437,0.7863247863247863,0.462061634607373,0.5725629114657843,0.4135007129198961,0.5991298944116807,0.49813672755980254,0.08453706239740584,0.5237852870059322,0.5194043521540277,0.5150500263328049,0.005467738412344437,idk,john
