ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.7293333333333334,0.4558018553280769,0.5739219397387167,0.7293447293447294,0.5047680322359573,0.6363226855451056,0.6901606452552745,0.809473029659669,0.5500320803375349,0.7268277987796133,0.8293997437267311,0.4613878763310206,0.610850120512062,0.0012708143485281624,dpo_perturbed,john
