num_epoch,Checkpoint,Method,data_set,Total_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
1.0,112,dpo_perturbed,forget05,10,gemma-2b,0.7293333333333334,0.4560470664363278,0.5747390758029526,0.7293447293447294,0.5052602160337063,0.6381546614676501,0.6893614449218823,0.80956376312582,0.5506273340876076,0.7257289070152817,0.8296102368053654,0.4309446562486573,0.6112866833304899,2.564543314097582e-07
2.0,225,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4563983410051292,0.5723652457126642,0.737891737891738,0.5042886701442691,0.6362661100912388,0.6924951105753295,0.8094628234218694,0.5504675067037877,0.7206308783447086,0.8297160835036683,0.4317596413302082,0.610006945800149,2.564543314097582e-07
3.0,337,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4565249421396523,0.5726808210595764,0.737891737891738,0.5044848733295237,0.6364999205850803,0.6900552909550286,0.8094060488448,0.5499611621188211,0.7235426324886806,0.8295783043633718,0.4307894003559611,0.609843840094412,2.564543314097582e-07
4.0,450,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4565595113426816,0.5752479978123742,0.7293447293447294,0.5049221283916102,0.6391401402600076,0.6899726329269479,0.8096875369660905,0.5500771709294455,0.7226363977470939,0.8295342851238956,0.4313905369402934,0.6098819890806427,2.564543314097582e-07
5.0,562,dpo_perturbed,forget05,10,gemma-2b,0.6993333333333334,0.4564340751313675,0.5724335750127988,0.7293447293447294,0.5047600046610026,0.6365285652477197,0.6920515567267713,0.8095875668971456,0.550454395697882,0.7175275780469852,0.8295494646151976,0.4311029674932499,0.6086069502042977,2.564543314097582e-07
6.0,675,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4573449007295581,0.5741703223547514,0.7293447293447294,0.5053414826080357,0.6367174395638011,0.6918353167907282,0.809618064253347,0.5500442459689873,0.7313880023396132,0.8296395628634622,0.4309787110591688,0.6098768691502798,2.564543314097582e-07
7.0,787,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4565666596710983,0.5740154053830094,0.7293447293447294,0.5050028311229582,0.6364645866688083,0.6944614975205076,0.8098289952359399,0.5507161315601473,0.726091643741147,0.8293839220163466,0.4310007904304864,0.6099536555499566,2.564543314097582e-07
8.0,900,dpo_perturbed,forget05,10,gemma-2b,0.6993333333333334,0.4574172092756828,0.5732719610800886,0.7293447293447294,0.5046275730804441,0.6378867807309082,0.6932286944557421,0.8094459005729584,0.5507608833576063,0.7234939385770223,0.8295266727476309,0.4309075759991384,0.6091563541110497,3.6270939278107467e-07
9.0,1012,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4565496963701678,0.5742133879283222,0.7350427350427351,0.5055873503449831,0.636997031427295,0.6903052188078274,0.8094138681585544,0.5510346133994496,0.7265965531907347,0.8293909259624064,0.4307608434618664,0.6102223395297294,1.805204561929436e-07
10.0,1120,dpo_perturbed,forget05,10,gemma-2b,0.7093333333333334,0.4559245797446103,0.5739442966012984,0.7293447293447294,0.5039756950994083,0.6376417957100734,0.6930248485581401,0.8095592856432284,0.5506937269923146,0.729647983185244,0.8294488540080742,0.4310242233143762,0.6096270203856965,2.564543314097582e-07
