num_epoch,Checkpoint,Method,data_set,Total_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
1.0,112,dpo_perturbed,forget05,10,phi,0.4006666666666667,0.3759562874891768,0.4556535628911702,0.7628205128205128,0.4120818168654533,0.4993399252874381,0.90862462526774,0.9298262390489692,0.4968020251110433,0.9285305366684312,0.93069860979088,0.4548486764100207,0.5208468074023798,1.9979939126996402e-15
2.0,225,dpo_perturbed,forget05,10,phi,0.3773333333333333,0.3776925340061732,0.4570642368424178,0.7713675213675214,0.4126081992686826,0.5006702004982898,0.902523230739434,0.9276123601501663,0.4987154226195934,0.9164188125928576,0.9289153625410964,0.451478140130116,0.5174129468917902,8.330858010549734e-16
3.0,337,dpo_perturbed,forget05,10,phi,0.4006666666666667,0.3779564381398432,0.4569759602936722,0.7713675213675214,0.4118060538058026,0.501101550584598,0.9020404341365912,0.926292571131952,0.499444259014177,0.9218049506867128,0.9273909828760484,0.450108246512708,0.5220214030349399,3.432078828289855e-16
4.0,450,dpo_perturbed,forget05,10,phi,0.3973333333333333,0.3782817785921879,0.4580932451589832,0.7588319088319088,0.4129602447509218,0.500535651621283,0.9014806321341166,0.9249549573491512,0.5002425818655758,0.9105885296517938,0.9264870989208877,0.4489229044355158,0.5211368027809629,3.432078828289855e-16
5.0,562,dpo_perturbed,forget05,10,phi,0.3906666666666667,0.3782039960834814,0.4568706995595468,0.7713675213675214,0.4124748680007667,0.5025688949512558,0.8969273163356623,0.9243083759126356,0.5009891682049692,0.9093186904279348,0.9256926457161964,0.4482010912324287,0.5203506108841969,3.432078828289855e-16
6.0,675,dpo_perturbed,forget05,10,phi,0.3873333333333333,0.3784963015877265,0.4573680981356811,0.7713675213675214,0.412522761016556,0.5025272941690412,0.8970911166963623,0.9236675566358672,0.5015119726233045,0.9096510696885944,0.9250215328649524,0.4480512478039065,0.5198710246695697,3.432078828289855e-16
7.0,787,dpo_perturbed,forget05,10,phi,0.3973333333333333,0.3789325653985144,0.4580229945994475,0.7645299145299146,0.4128714701519716,0.5019911313866919,0.8972532149703532,0.9234109824392072,0.501304120936514,0.9089329960704764,0.9247246052464582,0.4479221282722868,0.5216351141607399,1.3969162950232394e-16
8.0,900,dpo_perturbed,forget05,10,phi,0.3973333333333333,0.3785716402854674,0.4579379477978286,0.7713675213675214,0.4133820902668684,0.5021201045582577,0.8965113285095528,0.9231754848753402,0.5014703700499721,0.9053802157558514,0.9248456363952454,0.4469096298484489,0.5219872475046599,1.3969162950232394e-16
9.0,1012,dpo_perturbed,forget05,10,phi,0.4173333333333333,0.3776161707655479,0.458145606940449,0.7713675213675214,0.4123040300347876,0.5010511962334749,0.8987319856848062,0.9231928544084714,0.5016036958889446,0.9084674608474154,0.9245746216283688,0.4472456394438861,0.5252668104352358,5.616971116352186e-17
10.0,1120,dpo_perturbed,forget05,10,phi,0.3973333333333333,0.3789201940404671,0.4568260629794938,0.7645299145299146,0.4118555001722155,0.5014094207810721,0.8973084034300965,0.9229785176280648,0.5008644230905432,0.9123351509249744,0.9245038845263228,0.4466239049698465,0.5211432968253153,2.231131384195642e-17
