ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.0,0.2704323171846717,0.5083631308487108,0.0,0.21362493572483024,0.48663482565881117,0.0,1.774671199885939e-48,0.41991520971055857,0.0,6.926523304046413e-51,0.1806666564384007,0.0,4.964601673905554e-06,KL,john
