ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.36733333333333335,0.3751616353316195,0.45569377302502934,0.7542735042735043,0.41175665687386837,0.5006788573402058,0.9236591362662144,0.9321572719384498,0.48835076253571025,0.9514101978111883,0.9344477292189255,0.4673263175879604,0.5131970783631163,0.0012708143485281624,dpo_perturbed,john
