ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.38733333333333336,0.37372556617748387,0.4543702553399238,0.7457264957264957,0.41157882778364996,0.4990315332030426,0.927264788755326,0.9317337730489358,0.48604505318738217,0.9434833685428956,0.9335156755188914,0.47209700647515723,0.5159953123373365,0.003018184077228396,dpo_perturbed,john
