,Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
0,grad_diff,125,forget10,5,phi,0.1161666666666666,0.3454700837364343,0.4222461181876233,0.3414529914529914,0.4030356394128999,0.4950516559170494,0.3919780408705053,0.3802492916289503,0.3864451039791949,0.0415653365915347,4.662653298563436e-05,0.5695198082762795,0.3096002506439421,5.734627909208728e-07
1,grad_diff,75,forget10,5,phi,0.0628333333333333,0.3635278290131649,0.4748080158014344,0.4014245014245014,0.4240109638302925,0.5177956639701871,0.3302590199730205,0.2993849623163871,0.4619978528642479,0.1962843348909083,0.0001648682044534,0.6512689855552872,0.2494076821493374,1.637427779836901e-10
2,grad_diff,50,forget10,5,phi,0.237,0.3953602891123528,0.4724858347485897,0.6434472934472935,0.4266301717321755,0.5186392379523198,0.4300196415683275,0.3691715745786192,0.4305813487975558,0.3659551435015117,0.1195205053711261,0.566863404169947,0.4081984480910322,7.686752727943917e-06
