ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,Method,Submitted By
0.7193333333333334,0.4559330187779955,0.5686016164423623,0.7606837606837606,0.5048908799228075,0.6331410876324034,0.6029946823129622,0.73515301471639,0.5197879951784624,0.5567756159804043,0.6738281393489437,0.48233610468033933,0.5936929004534928,0.0006053930398491408,KL,john
