,Method,Checkpoint,data_set,Num_Epochs,Model_Used,ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality
0,grad_ascent,60,forget05,5,gemma-2b,0.0,0.2666618294659887,0.5004498310073388,0.0,0.207074061515793,0.497985522280437,0.0,1.5071133355648686e-53,0.4296323509509619,0.0,1.6007483392592231e-55,0.1669668045451392,0.0,9.993842600871629e-07
1,grad_ascent,48,forget05,5,gemma-2b,0.0,0.2721752039924283,0.4984511271020975,0.0,0.2117695462668592,0.4824399313806329,0.0,5.8093166191662885e-46,0.4196657362446759,0.0,2.2752343710525225e-49,0.1734129869759312,0.0,3.633657552282063e-06
2,grad_ascent,50,forget05,5,gemma-2b,0.0,0.2690586323348203,0.5084426185032611,0.0,0.2041579225563037,0.4999298439997139,0.0,1.5900860161971266e-49,0.4234509202290274,0.0,1.9571081247958187e-52,0.167053366833689,0.0,1.3889184406484716e-06
